resultID,raceID,driverID,constructorID,qualifyID,FinalPosition,RacePoints,FastestLap,TotalLaps
18456,763,541,66,,13,0,0,67
18457,763,437,167,,14,0,0,67
18458,763,543,105,,15,0,0,64
18459,763,456,117,,0,0,0,44
18460,763,360,170,,0,0,0,22
18461,763,486,167,,0,0,0,18
18462,763,404,32,,0,0,0,14
18463,763,289,32,,0,0,0,1
18464,763,479,6,,0,0,0,0
18465,764,360,170,,1,8,0,42
18466,764,427,170,,2,7,0,42
18467,764,479,6,,3,4,0,42
18468,764,356,170,,4,3,0,42
18469,764,404,32,,5,2,0,39
18470,764,476,6,,6,0,0,38
18471,764,572,95,,7,0,0,38
18472,764,477,6,,0,0,0,23
18473,764,456,167,,0,0,0,23
18474,764,449,113,,0,0,0,20
18475,764,573,168,,0,0,0,13
18476,764,403,6,,0,0,0,8
18477,764,567,124,,0,0,0,6
18478,764,475,170,,0,0,0,5
18479,764,501,170,,0,0,0,5
18480,764,574,169,,0,0,0,5
18481,764,502,32,,0,0,0,2
18482,764,575,125,,0,0,0,0
18483,764,576,105,,0,0,0,0
18484,765,475,87,,1,8,0,80
18485,765,577,6,,2,6,0,80
18486,765,578,6,,3,4,0,80
18487,765,579,105,,4,4,0,80
18488,765,554,105,,5,2,0,78
18489,765,501,105,,6,0,0,77
18490,765,496,105,,7,0,0,76
18491,765,580,105,,8,0,0,75
18492,765,547,105,,9,0,0,71
18493,765,581,6,,0,0,0,0
18494,766,427,87,,1,8,0,100
18495,766,577,6,,2,6,0,100
18496,766,581,6,,3,4,0,100
18497,766,356,87,,4,3,0,97
18498,766,501,66,,5,2,0,91
18499,766,477,32,,6,0,0,87
18500,766,476,6,,0,0,0,91
18501,766,347,105,,0,0,0,71
18502,766,289,32,,0,0,0,69
18503,766,456,87,,0,0,0,56
18504,766,578,6,,0,1,0,47
18505,766,475,118,,0,0,0,38
18506,766,554,66,,0,0,0,29
18507,766,483,105,,0,0,0,28
18508,766,479,118,,0,0,0,22
18509,766,590,118,,0,0,0,11
18510,766,541,87,,0,0,0,0
18511,766,582,105,,0,0,0,0
18512,766,583,105,,0,0,0,0
18513,766,584,125,,0,0,0,0
18514,766,585,125,,0,0,0,0
18515,766,551,105,,0,0,0,0
18516,766,553,105,,0,0,0,0
18517,766,543,127,,0,0,0,0
18518,766,586,127,,0,0,0,0
18519,766,547,105,,0,0,0,0
18520,766,541,66,,0,0,0,0
18521,766,587,125,,0,0,0,0
18522,766,588,105,,0,0,0,0
18523,766,589,105,,0,0,0,0
18524,766,580,105,,0,0,0,0
18525,767,475,118,,1,9,0,75
18526,767,501,66,,2,6,0,75
18527,767,554,66,,3,4,0,75
18528,767,456,87,,4,3,0,74
18529,767,578,6,,5,2,0,74
18530,767,477,32,,6,0,0,73
18531,767,577,6,,7,0,0,73
18532,767,356,87,,8,0,0,73
18533,767,427,87,,9,0,0,72
18534,767,347,105,,10,0,0,71
18535,767,430,95,,11,0,0,69
18536,767,483,105,,0,0,0,52
18537,767,590,118,,0,0,0,46
18538,767,289,32,,0,0,0,40
18539,767,581,6,,0,0,0,32
18540,767,418,105,,0,0,0,16
18541,767,479,118,,0,0,0,13
18542,767,547,105,,0,0,0,0
18543,768,525,108,,1,8,0,200
18544,768,591,108,,2,6,0,200
18545,768,533,113,,3,4,0,200
18546,768,529,108,,4,4,0,200
18547,768,509,108,,5,2,0,200
18548,768,592,107,,6,0,0,200
18549,768,528,109,,7,0,0,200
18550,768,564,107,,8,0,0,200
18551,768,513,113,,9,0,0,200
18552,768,560,113,,10,0,0,200
18553,768,558,113,,11,0,0,200
18554,768,593,113,,12,0,0,200
18555,768,594,114,,13,0,0,200
18556,768,516,113,,0,0,0,189
18557,768,539,114,,0,0,0,151
18558,768,531,114,,0,0,0,148
18559,768,565,113,,0,0,0,136
18560,768,555,113,,0,0,0,122
18561,768,523,113,,0,0,0,116
18562,768,449,110,,0,0,0,93
18563,768,595,113,,0,0,0,80
18564,768,527,114,,0,0,0,68
18565,768,512,113,,0,0,0,52
18566,768,563,120,,0,0,0,38
18567,768,562,110,,0,0,0,21
18568,768,514,113,,0,0,0,1
18569,768,537,107,,0,0,0,0
18570,768,596,107,,0,0,0,0
18571,768,597,113,,0,0,0,0
18572,768,510,113,,0,0,0,0
18573,768,598,113,,0,0,0,0
18574,768,536,113,,0,0,0,0
18575,768,599,114,,0,0,0,0
18576,769,479,118,,1,8,0,24
18577,769,578,6,,2,7,0,24
18578,769,590,118,,3,4,0,24
18579,769,477,32,,4,3,0,24
18580,769,501,66,,5,2,0,23
18581,769,482,6,,6,0,0,23
18582,769,427,105,,7,0,0,23
18583,769,456,87,,8,0,0,23
18584,769,347,105,,9,0,0,22
18585,769,551,105,,10,0,0,22
18586,769,580,105,,0,0,0,22
18587,769,356,87,,0,0,0,16
18588,769,289,32,,0,0,0,12
18589,769,577,6,,0,0,0,5
18590,769,581,6,,0,0,0,5
18591,769,554,66,,0,0,0,5
18592,769,455,105,,0,0,0,4
18593,769,475,118,,0,0,0,0
18594,769,418,105,,0,0,0,0
18595,770,578,6,,1,9,0,50
18596,770,475,118,,2,6,0,50
18597,770,476,6,,3,4,0,50
18598,770,579,105,,4,3,0,50
18599,770,581,6,,5,2,0,50
18600,770,356,87,,6,0,0,49
18601,770,403,105,,7,0,0,49
18602,770,347,105,,8,0,0,48
18603,770,583,105,,9,0,0,47
18604,770,526,105,,10,0,0,45
18605,770,456,87,,11,0,0,37
18606,770,501,66,,0,0,0,41
18607,770,554,66,,0,0,0,41
18608,770,590,118,,0,0,0,35
18609,770,289,32,,0,0,0,33
18610,770,580,105,,0,0,0,28
18611,770,427,66,,0,0,0,23
18612,770,479,118,,0,0,0,16
18613,770,577,6,,0,0,0,9
18614,770,566,105,,0,0,0,9
18615,770,477,32,,0,0,0,6
18616,771,581,6,,1,8,0,75
18617,771,578,6,,2,7,0,75
18618,771,456,87,,3,4,0,75
18619,771,590,118,,4,3,0,75
18620,771,501,66,,5,2,0,75
18621,771,356,87,,6,0,0,75
18622,771,479,118,,7,0,0,74
18623,771,427,87,,8,0,0,73
18624,771,566,105,,9,0,0,72
18625,771,476,6,,0,0,0,59
18626,771,347,105,,0,0,0,49
18627,771,583,105,,0,0,0,44
18628,771,437,87,,0,0,0,40
18629,771,475,118,,0,0,0,25
18630,771,477,32,,0,0,0,21
18631,771,554,66,,0,0,0,19
18632,771,549,125,,0,0,0,19
18633,771,502,32,,0,0,0,19
18634,771,289,32,,0,0,0,17
18635,771,486,125,,0,0,0,7
18636,772,479,118,,1,8,0,15
18637,772,456,87,,2,6,0,15
18638,772,427,87,,3,4,0,15
18639,772,476,6,,4,3,0,15
18640,772,360,87,,5,0,0,15
18641,772,431,95,,6,0,0,15
18642,772,437,87,,7,0,0,15
18643,772,459,87,,8,0,0,15
18644,772,403,6,,9,0,0,15
18645,772,477,32,,10,0,0,13
18646,772,549,32,,11,0,0,13
18647,772,578,6,,0,0,0,11
18648,772,581,6,,0,0,0,10
18649,772,455,87,,0,0,0,9
18650,772,501,66,,0,0,0,9
18651,772,600,87,,0,0,0,4
18652,772,289,32,,0,0,0,4
18653,772,554,66,,0,0,0,4
18654,772,430,95,,0,0,0,3
18655,772,478,105,,0,0,0,3
18656,772,475,118,,0,1,0,3
18657,772,601,87,,0,0,0,2
18658,772,484,87,,0,0,0,1
18659,772,356,87,,0,0,0,1
18660,772,347,105,,0,0,0,1
18661,772,526,105,,0,0,0,0
18662,773,475,118,,1,8,0,50
18663,773,578,6,,2,7,0,50
18664,773,590,118,,3,4,0,49
18665,773,554,66,,4,3,0,49
18666,773,476,6,,5,2,0,49
18667,773,501,66,,6,0,0,49
18668,773,356,87,,7,0,0,48
18669,773,427,87,,8,0,0,48
18670,773,456,87,,9,0,0,46
18671,773,566,105,,0,0,0,47
18672,773,479,118,,0,0,0,37
18673,773,289,32,,0,0,0,25
18674,773,477,105,,0,0,0,15
18675,773,347,105,,0,0,0,9
18676,773,551,105,,0,0,0,6
18677,774,479,118,,1,8,0,70
18678,774,578,6,,2,6,0,70
18679,774,403,6,,3,5,0,70
18680,774,418,105,,4,0,0,69
18681,774,456,87,,5,2,0,62
18682,774,289,32,,6,0,0,62
18683,774,477,32,,7,0,0,61
18684,774,551,105,,0,0,0,57
18685,774,543,105,,0,0,0,51
18686,774,554,66,,0,0,0,42
18687,774,478,105,,0,0,0,32
18688,774,590,118,,0,0,0,30
18689,774,427,87,,0,0,0,24
18690,774,475,118,,0,0,0,17
18691,774,347,66,,0,0,0,14
18692,774,482,6,,0,0,0,4
18693,774,583,105,,0,0,0,2
18694,774,566,105,,0,0,0,1
18695,774,476,6,,0,0,0,0
18696,774,501,66,,0,0,0,0
18697,774,356,87,,0,0,0,0
18698,775,475,118,,1,9,0,53
18699,775,578,6,,2,6,0,53
18700,775,403,6,,3,4,0,53
18701,775,347,66,,4,3,0,53
18702,775,501,66,,5,2,0,53
18703,775,418,105,,6,0,0,52
18704,775,456,87,,7,0,0,51
18705,775,486,87,,8,0,0,50
18706,775,478,105,,9,0,0,50
18707,775,477,32,,10,0,0,49
18708,775,356,87,,11,0,0,49
18709,775,583,105,,12,0,0,48
18710,775,360,87,,13,0,0,48
18711,775,602,87,,14,0,0,48
18712,775,603,87,,15,0,0,48
18713,775,289,32,,16,0,0,45
18714,775,590,118,,0,0,0,41
18715,775,604,87,,0,0,0,31
18716,775,605,87,,0,0,0,30
18717,775,479,118,,0,0,0,29
18718,775,482,6,,0,0,0,29
18719,775,554,66,,0,0,0,26
18720,775,455,87,,0,0,0,15
18721,775,541,66,,0,0,0,15
18722,775,427,87,,0,0,0,9
18723,776,579,105,,1,8,0,100
18724,776,554,105,,2,6,0,100
18725,776,496,105,,3,4,0,99
18726,776,501,105,,4,3,0,98
18727,776,606,6,,5,1,0,98
18728,776,607,6,,6,0,0,98
18729,776,347,105,,7,0,0,95
18730,776,475,105,,8,1,0,93
18731,776,573,6,,9,0,0,91
18732,776,586,105,,10,0,0,90
18733,776,608,6,,0,0,0,75
18734,776,578,6,,0,0,0,35
18735,776,577,6,,0,0,0,31
18736,776,581,6,,0,0,0,26
18737,777,579,105,,1,9,0,105
18738,777,479,118,,2,6,0,105
18739,777,418,105,,3,4,0,103
18740,777,590,125,,4,3,0,102
18741,777,427,6,,5,2,0,100
18742,777,356,87,,6,0,0,100
18743,777,476,6,,0,0,0,95
18744,777,483,105,,0,0,0,64
18745,777,541,66,,0,0,0,60
18746,777,496,105,,0,0,0,51
18747,777,549,125,,0,0,0,47
18748,777,501,105,,0,0,0,23
18749,777,547,105,,0,0,0,10
18750,777,581,6,,0,0,0,4
18751,777,475,118,,0,0,0,4
18752,777,578,6,,0,0,0,4
18753,777,456,66,,0,0,0,0
18754,777,478,105,,0,0,0,0
18755,777,609,105,,0,0,0,0
18756,777,586,105,,0,0,0,0
18757,777,610,87,,0,0,0,0
18758,778,611,108,,1,8,0,200
18759,778,509,108,,2,7,0,200
18760,778,525,114,,3,4,0,200
18761,778,555,113,,4,3,0,200
18762,778,612,113,,5,2,0,200
18763,778,533,113,,6,0,0,200
18764,778,613,113,,7,0,0,200
18765,778,597,113,,8,0,0,200
18766,778,514,109,,9,0,0,200
18767,778,520,110,,10,0,0,200
18768,778,562,113,,11,0,0,200
18769,778,512,114,,12,0,0,199
18770,778,516,113,,13,0,0,197
18771,778,563,114,,14,0,0,196
18772,778,529,113,,15,0,0,195
18773,778,593,113,,16,0,0,195
18774,778,528,113,,17,0,0,192
18775,778,592,113,,0,0,0,182
18776,778,614,113,,0,0,0,170
18777,778,594,113,,0,0,0,138
18778,778,538,120,,0,0,0,111
18779,778,615,113,,0,0,0,107
18780,778,527,114,,0,0,0,105
18781,778,565,113,,0,0,0,101
18782,778,513,113,,0,0,0,93
18783,778,560,113,,0,0,0,81
18784,778,558,113,,0,0,0,75
18785,778,556,113,,0,0,0,53
18786,778,596,113,,0,0,0,51
18787,778,449,110,,0,0,0,27
18788,778,526,107,,0,0,0,13
18789,778,532,113,,0,0,0,0
18790,778,616,113,,0,0,0,0
18791,779,579,105,,1,8,0,77
18792,779,577,6,,2,7,0,77
18793,779,581,6,,3,4,0,77
18794,779,578,6,,4,3,0,76
18795,779,501,105,,5,2,0,70
18796,779,554,105,,6,0,0,69
18797,779,617,87,,7,0,0,68
18798,779,496,105,,0,0,0,30
18799,779,590,118,,0,0,0,30
18800,779,456,118,,0,0,0,25
18801,779,618,66,,0,0,0,24
18802,779,427,6,,0,0,0,23
18803,779,356,87,,0,0,0,4
18804,779,547,105,,0,0,0,4
18805,779,541,66,,0,0,0,2
18806,780,479,118,,1,4,0,90
18807,780,577,6,,2,6,0,90
18808,780,578,6,,3,4,0,90
18809,780,427,6,,4,3,0,88
18810,780,456,87,,5,2,0,85
18811,780,619,87,,6,0,0,82
18812,780,590,118,,7,0,0,82
18813,780,549,105,,8,0,0,71
18814,780,356,87,,0,0,0,74
18815,780,554,105,,0,0,0,69
18816,780,581,6,,0,0,0,53
18817,780,475,118,,0,0,0,51
18818,780,579,105,,0,0,0,49
18819,780,486,66,,0,0,0,46
18820,780,610,66,,0,0,0,44
18821,780,501,105,,0,0,0,39
18822,780,496,105,,0,0,0,35
18823,780,347,105,,0,0,0,18
18824,780,547,105,,0,0,0,0
18825,781,579,105,,1,9,0,22
18826,781,578,6,,2,6,0,22
18827,781,581,6,,3,4,0,22
18828,781,577,6,,4,3,0,22
18829,781,475,118,,5,2,0,22
18830,781,554,105,,6,0,0,22
18831,781,501,105,,7,0,0,22
18832,781,418,105,,8,0,0,21
18833,781,479,118,,9,0,0,21
18834,781,483,105,,10,0,0,21
18835,781,506,105,,11,0,0,21
18836,781,431,95,,12,0,0,21
18837,781,484,87,,13,0,0,20
18838,781,430,95,,14,0,0,20
18839,781,459,87,,15,0,0,17
18840,781,478,105,,0,0,0,14
18841,781,620,95,,0,0,0,13
18842,781,456,87,,0,0,0,11
18843,781,580,105,,0,0,0,11
18844,781,590,118,,0,0,0,10
18845,781,356,87,,0,0,0,6
18846,781,621,87,,0,0,0,4
18847,781,601,87,,0,0,0,3
18848,781,547,105,,0,0,0,2
18849,782,475,118,,1,9,0,18
18850,782,579,105,,2,6,0,18
18851,782,501,105,,3,4,0,18
18852,782,418,105,,4,3,0,18
18853,782,590,118,,5,2,0,17
18854,782,483,105,,6,0,0,17
18855,782,356,87,,7,0,0,15
18856,782,577,6,,0,0,0,9
18857,782,580,105,,0,0,0,9
18858,782,506,105,,0,0,0,9
18859,782,347,105,,0,0,0,7
18860,782,554,105,,0,0,0,3
18861,782,456,87,,0,0,0,3
18862,782,479,118,,0,0,0,1
18863,782,547,105,,0,0,0,0
18864,782,586,105,,0,0,0,0
18865,783,475,118,,1,8,0,87
18866,783,579,105,,2,6,0,87
18867,783,476,6,,3,4,0,85
18868,783,418,105,,4,3,0,84
18869,783,483,105,,5,1,0,84
18870,783,578,6,,6,0,0,83
18871,783,479,118,,7,1,0,82
18872,783,577,6,,8,0,0,82
18873,783,580,105,,9,0,0,81
18874,783,547,105,,10,0,0,78
18875,783,609,105,,11,0,0,72
18876,783,581,6,,0,0,0,62
18877,783,590,118,,0,0,0,49
18878,783,554,105,,0,0,0,49
18879,783,506,105,,0,0,0,47
18880,783,501,105,,0,0,0,34
18881,783,347,105,,0,0,0,31
18882,783,586,105,,0,0,0,3
18883,784,577,6,,1,4,0,98
18884,784,554,105,,2,6,0,98
18885,784,578,105,,3,4,0,96
18886,784,622,105,,4,1.5,0,92
18887,784,482,6,,5,2,0,91
18888,784,623,105,,6,0,0,88
18889,784,475,105,,0,0,0,81
18890,784,581,6,,0,0,0,58
18891,784,586,105,,0,0,0,57
18892,784,496,105,,0,0,0,42
18893,784,608,6,,0,0,0,40
18894,784,498,105,,0,0,0,24
18895,784,579,6,,0,0,0,22
18896,785,475,105,,1,8,0,100
18897,785,581,6,,2,3,0,100
18898,785,554,105,,3,4,0,99
18899,785,579,6,,4,1.5,0,99
18900,785,624,128,,5,2,0,93
18901,785,625,128,,6,0,0,88
18902,785,607,105,,7,0,0,86
18903,785,547,105,,8,0,0,85
18904,785,626,128,,0,0,0,90
18905,785,627,105,,0,0,0,72
18906,785,608,6,,0,0,0,14
18907,785,427,118,,0,0,0,13
18908,785,501,118,,0,0,0,2
18909,785,577,6,,0,0,0,2
18910,785,483,6,,0,0,0,0
18911,785,578,66,,0,0,0,0
18912,785,479,66,,0,0,0,0
18913,785,589,105,,0,0,0,0
18914,786,559,107,,1,8,0,200
18915,786,611,113,,2,6,0,200
18916,786,528,109,,3,4,0,200
18917,786,593,113,,4,3,0,200
18918,786,537,113,,5,2,0,200
18919,786,628,114,,6,0,0,200
18920,786,514,113,,7,0,0,200
18921,786,449,113,,8,0,0,200
18922,786,592,110,,9,0,0,200
18923,786,629,129,,10,0,0,199
18924,786,520,114,,11,0,0,196
18925,786,615,113,,12,0,0,196
18926,786,516,113,,13,0,0,196
18927,786,558,113,,14,0,0,195
18928,786,513,114,,15,0,0,195
18929,786,595,114,,16,0,0,194
18930,786,630,113,,17,0,0,191
18931,786,597,113,,18,0,0,187
18932,786,525,114,,19,0,0,185
18933,786,509,113,,0,0,0,175
18934,786,594,113,,0,0,0,173
18935,786,529,113,,0,0,0,160
18936,786,596,113,,0,0,0,160
18937,786,556,113,,0,0,0,134
18938,786,562,113,,0,0,0,131
18939,786,631,113,,0,0,0,94
18940,786,612,113,,0,0,0,90
18941,786,538,113,,0,0,0,74
18942,786,561,113,,0,0,0,49
18943,786,533,113,,0,0,0,35
18944,786,526,113,,0,0,0,22
18945,786,512,114,,0,0,0,22
18946,786,555,113,,0,1,0,21
18947,787,581,6,,1,8,0,36
18948,787,632,6,,2,6,0,36
18949,787,607,105,,3,2,0,36
18950,787,501,118,,4,3,0,35
18951,787,633,105,,5,2,0,34
18952,787,429,6,,6,0,0,33
18953,787,554,105,,7,0,0,33
18954,787,627,105,,8,0,0,33
18955,787,579,6,,0,0,0,23
18956,787,427,118,,0,0,0,11
18957,787,475,105,,0,0,0,10
18958,787,608,6,,0,0,0,10
18959,787,634,125,,0,0,0,10
18960,787,547,105,,0,0,0,2
18961,787,580,105,,0,0,0,0
18962,788,581,6,,1,8,0,61
18963,788,608,6,,2,6,0,61
18964,788,554,105,,3,4,0,61
18965,788,579,6,,4,4,0,61
18966,788,607,105,,5,1,0,59
18967,788,627,105,,6,0,0,58
18968,788,580,105,,7,0,0,57
18969,788,624,128,,8,0,0,57
18970,788,626,128,,9,0,0,56
18971,788,578,118,,10,0,0,56
18972,788,429,128,,11,0,0,55
18973,788,609,105,,0,0,0,41
18974,788,624,105,,0,0,0,40
18975,788,482,6,,0,0,0,38
18976,788,633,105,,0,0,0,23
18977,788,606,6,,0,0,0,20
18978,788,427,130,,0,0,0,18
18979,788,475,105,,0,0,0,12
18980,788,501,118,,0,0,0,5
18981,788,635,118,,0,0,0,0
18982,789,579,6,,1,8,0,101
18983,789,606,6,,2,3,0,100
18984,789,554,105,,3,4,0,99
18985,789,486,125,,4,3,0,98
18986,789,547,105,,5,2,0,97
18987,789,633,105,,6,0,0,96
18988,789,607,105,,7,0,0,95
18989,789,580,105,,8,0,0,94
18990,789,626,128,,9,0,0,94
18991,789,608,6,,10,0,0,92
18992,789,619,87,,11,0,0,88
18993,789,475,105,,0,1,0,94
18994,789,501,118,,0,0,0,87
18995,789,636,125,,0,0,0,74
18996,789,427,118,,0,0,0,74
18997,789,624,128,,0,0,0,71
18998,789,581,6,,0,0,0,64
18999,789,456,105,,0,0,0,59
19000,789,479,66,,0,0,0,39
19001,789,578,66,,0,0,0,24
19002,789,627,105,,0,0,0,23
19003,789,506,105,,0,0,0,22
19004,789,620,105,,0,0,0,21
19005,789,637,125,,0,0,0,16
19006,789,585,99,,0,0,0,12
19007,789,356,105,,0,0,0,3
19008,789,541,66,,0,0,0,2
19009,789,498,118,,0,0,0,0
19010,790,579,6,,1,9,0,22
19011,790,475,105,,2,6,0,22
19012,790,554,105,,3,4,0,22
19013,790,580,105,,4,3,0,20
19014,790,627,105,,5,2,0,19
19015,790,506,105,,0,0,0,20
19016,790,638,105,,0,0,0,16
19017,790,639,128,,0,0,0,15
19018,790,606,6,,0,0,0,14
19019,790,501,105,,0,0,0,13
19020,790,633,105,,0,0,0,13
19021,790,577,6,,0,0,0,11
19022,790,581,6,,0,0,0,8
19023,790,608,6,,0,0,0,5
19024,790,620,105,,0,0,0,3
19025,790,547,105,,0,0,0,3
19026,790,456,105,,0,0,0,2
19027,790,626,128,,0,0,0,0
19028,790,483,6,,0,0,0,0
19029,790,607,105,,0,0,0,0
19030,790,429,128,,0,0,0,0
19031,790,586,105,,0,0,0,0
19032,791,475,105,,1,9,0,50
19033,791,581,6,,2,3,0,50
19034,791,541,125,,3,4,0,49
19035,791,580,105,,4,3,0,49
19036,791,486,125,,5,2,0,47
19037,791,586,105,,6,0,0,47
19038,791,640,105,,7,0,0,46
19039,791,579,6,,8,0,0,46
19040,791,609,128,,9,0,0,45
19041,791,583,105,,10,0,0,42
19042,791,456,105,,11,0,0,41
19043,791,577,6,,0,0,0,47
19044,791,620,105,,0,0,0,42
19045,791,501,118,,0,0,0,32
19046,791,554,105,,0,0,0,23
19047,791,506,105,,0,0,0,16
19048,791,427,118,,0,0,0,13
19049,791,641,118,,0,0,0,12
19050,791,608,6,,0,0,0,9
19051,791,633,105,,0,0,0,7
19052,791,626,128,,0,0,0,7
19053,791,606,6,,0,0,0,6
19054,791,610,125,,0,0,0,6
19055,791,624,128,,0,0,0,3
19056,791,476,6,,0,0,0,0
19057,792,579,131,,1,9,0,96
19058,792,498,6,,2,2,0,96
19059,792,642,6,,3,1.33,0,94
19060,792,478,131,,4,1,0,94
19061,792,643,105,,5,2,0,91
19062,792,501,105,,6,0,0,88
19063,792,577,105,,7,0,0,83
19064,792,644,105,,0,0,0,54
19065,792,645,105,,0,0,0,54
19066,792,646,128,,0,0,0,38
19067,792,427,6,,0,0,0,36
19068,792,608,132,,0,0,0,35
19069,792,475,131,,0,0,0,29
19070,792,623,105,,0,0,0,22
19071,792,647,132,,0,0,0,21
19072,792,625,128,,0,0,0,7
19073,792,554,105,,0,0,0,2
19074,792,648,131,,0,0,0,2
19075,792,633,132,,0,0,0,2
19076,792,649,128,,0,0,0,1
19077,792,496,105,,0,0,0,1
19078,793,427,6,,1,8,0,100
19079,793,608,132,,2,6,0,100
19080,793,554,105,,3,2,0,99
19081,793,642,6,,4,3,0,99
19082,793,633,132,,5,2,0,99
19083,793,589,132,,6,0,0,95
19084,793,650,128,,7,0,0,91
19085,793,641,6,,8,0,0,86
19086,793,475,131,,9,0,0,81
19087,793,607,105,,0,0,0,86
19088,793,647,132,,0,0,0,80
19089,793,501,6,,0,0,0,68
19090,793,643,105,,0,0,0,64
19091,793,625,128,,0,0,0,63
19092,793,579,131,,0,1,0,49
19093,793,626,128,,0,0,0,38
19094,793,609,131,,0,0,0,24
19095,793,578,118,,0,0,0,22
19096,793,627,105,,0,0,0,8
19097,793,577,105,,0,0,0,7
19098,793,651,105,,0,0,0,0
19099,793,652,133,,0,0,0,0
19100,793,478,131,,0,0,0,0
19101,794,628,113,,1,8,0,200
19102,794,529,113,,2,3,0,200
19103,794,653,113,,3,4,0,200
19104,794,512,114,,4,3,0,200
19105,794,654,113,,5,1,0,200
19106,794,612,113,,6,0,0,200
19107,794,538,113,,7,0,0,200
19108,794,597,113,,8,0,0,200
19109,794,556,113,,9,0,0,200
19110,794,559,113,,10,0,0,200
19111,794,518,114,,11,0,0,197
19112,794,563,113,,12,0,0,196
19113,794,513,111,,13,0,0,196
19114,794,509,108,,14,0,0,191
19115,794,528,109,,0,0,0,178
19116,794,655,113,,0,0,0,170
19117,794,656,113,,0,0,0,168
19118,794,523,111,,0,0,0,142
19119,794,611,113,,0,0,0,134
19120,794,631,134,,0,0,0,120
19121,794,593,113,,0,0,0,119
19122,794,532,135,,0,0,0,112
19123,794,561,113,,0,0,0,111
19124,794,525,114,,0,0,0,90
19125,794,657,113,,0,1,0,56
19126,794,658,113,,0,0,0,54
19127,794,558,113,,0,0,0,54
19128,794,449,114,,0,0,0,53
19129,794,533,113,,0,0,0,53
19130,794,596,113,,0,0,0,53
19131,794,659,129,,0,0,0,40
19132,794,615,113,,0,0,0,39
19133,794,592,136,,0,0,0,10
19134,795,579,131,,1,9,0,36
19135,795,475,131,,2,6,0,36
19136,795,642,6,,3,4,0,36
19137,795,632,6,,4,3,0,36
19138,795,643,105,,5,1,0,35
19139,795,427,6,,6,0,0,35
19140,795,577,105,,7,0,0,34
19141,795,607,105,,8,0,0,33
19142,795,627,105,,9,0,0,33
19143,795,648,131,,0,0,0,21
19144,795,608,132,,0,0,0,16
19145,795,578,118,,0,0,0,8
19146,795,554,105,,0,0,0,3
19147,795,660,105,,0,0,0,0
19148,795,641,6,,0,0,0,0
19149,795,501,6,,0,0,0,0
19150,796,579,131,,1,8,0,100
19151,796,475,131,,2,6,0,100
19152,796,577,105,,3,4,0,100
19153,796,643,105,,4,4,0,99
19154,796,608,6,,5,2,0,97
19155,796,554,105,,6,0,0,97
19156,796,578,6,,7,0,0,95
19157,796,624,128,,8,0,0,92
19158,796,627,105,,9,0,0,92
19159,796,650,128,,10,0,0,90
19160,796,660,6,,11,0,0,88
19161,796,427,6,,0,0,0,65
19162,796,626,128,,0,0,0,44
19163,796,547,105,,0,0,0,23
19164,796,648,131,,0,0,0,21
19165,796,661,105,,0,0,0,2
19166,797,475,131,,1,9,0,90
19167,797,579,131,,2,6,0,90
19168,797,648,131,,3,4,0,90
19169,797,641,131,,4,3,0,89
19170,797,577,105,,5,2,0,89
19171,797,578,6,,6,0,0,87
19172,797,662,128,,7,0,0,81
19173,797,651,105,,8,0,0,79
19174,797,663,118,,9,0,0,72
19175,797,427,6,,0,0,0,59
19176,797,643,105,,0,0,0,47
19177,797,356,87,,0,0,0,30
19178,797,664,125,,0,0,0,30
19179,797,581,105,,0,0,0,28
19180,797,624,128,,0,0,0,26
19181,797,456,105,,0,0,0,23
19182,797,547,105,,0,0,0,22
19183,797,501,118,,0,0,0,20
19184,797,666,125,,0,0,0,19
19185,797,665,125,,0,0,0,18
19186,797,608,6,,0,0,0,16
19187,797,609,105,,0,0,0,9
19188,797,554,105,,0,0,0,9
19189,797,626,128,,0,0,0,4
19190,797,486,125,,0,0,0,0
19191,798,579,131,,1,8,0,50
19192,798,641,131,,2,6,0,50
19193,798,608,6,,3,4,0,50
19194,798,554,105,,4,3,0,50
19195,798,496,105,,5,2,0,49
19196,798,620,6,,6,0,0,49
19197,798,643,105,,7,0,0,48
19198,798,427,6,,8,0,0,47
19199,798,667,105,,9,0,0,46
19200,798,578,6,,10,0,0,38
19201,798,648,131,,0,0,0,32
19202,798,577,105,,0,0,0,31
19203,798,547,105,,0,0,0,31
19204,798,475,131,,0,1,0,27
19205,798,650,128,,0,0,0,26
19206,798,624,128,,0,0,0,23
19207,798,581,105,,0,0,0,22
19208,798,501,118,,0,0,0,7
19209,798,668,128,,0,0,0,7
19210,798,663,118,,0,0,0,0
19211,798,642,6,,0,0,0,0
19212,798,633,6,,0,0,0,0
19213,798,586,137,,0,0,0,0
19214,799,579,105,,1,8,0,87
19215,799,642,6,,2,6,0,87
19216,799,498,6,,3,5,0,87
19217,799,427,6,,4,3,0,86
19218,799,625,128,,5,2,0,85
19219,799,501,105,,6,0,0,84
19220,799,669,105,,7,0,0,83
19221,799,640,105,,8,0,0,83
19222,799,620,6,,9,0,0,82
19223,799,554,128,,0,0,0,61
19224,799,578,6,,0,0,0,52
19225,799,670,105,,0,0,0,48
19226,799,643,105,,0,0,0,37
19227,799,671,128,,0,0,0,19
19228,799,672,105,,0,0,0,19
19229,799,627,6,,0,0,0,1
